scenario,subRegion,region,param,class,x,value,units
SW_high_CL_Policy_10pa_2025.2050,Magdalena,region,param,class,x,0.02068565677,units
SW_high_CL_Policy_10pa_2025.2050,Mar_Chiquita,region,param,class,x,0.1096043111,units
SW_high_CL_Policy_10pa_2025.2050,Baja_California,region,param,class,x,0.1521106533,units
SW_high_CL_Policy_10pa_2025.2050,Mexico_Northwest_Coast,region,param,class,x,0.2159902737,units
SW_high_CL_Policy_10pa_2025.2050,Pacific_Central_Coast,region,param,class,x,0.1919978538,units
SW_high_CL_Policy_10pa_2025.2050,North_Gulf,region,param,class,x,0.2761633676,units
SW_high_CL_Policy_10pa_2025.2050,Mexico_Interior,region,param,class,x,0.3027001541,units
SW_high_CL_Policy_10pa_2025.2050,Negro,region,param,class,x,0.05579358591,units
SW_high_CL_Policy_10pa_2025.2050,Orinoco,region,param,class,x,0.002918023355,units
SW_high_CL_Policy_10pa_2025.2050,Pampas_Region,region,param,class,x,0.0126596261,units
SW_high_CL_Policy_10pa_2025.2050,Papaloapan,region,param,class,x,0.0384611534,units
SW_high_CL_Policy_10pa_2025.2050,Parnaiba,region,param,class,x,0.005683012091,units
SW_high_CL_Policy_10pa_2025.2050,Central_Patagonia_Highlands,region,param,class,x,0.001690613615,units
SW_high_CL_Policy_10pa_2025.2050,Peru_Pacific_Coast,region,param,class,x,0.3866161053,units
SW_high_CL_Policy_10pa_2025.2050,Rio_Balsas,region,param,class,x,0.1286106679,units
SW_high_CL_Policy_10pa_2025.2050,Rio_Grande_River,region,param,class,x,0.3270090404,units
SW_high_CL_Policy_10pa_2025.2050,La_Plata,region,param,class,x,0.03154687832,units
SW_high_CL_Policy_10pa_2025.2050,Rio_Lerma,region,param,class,x,0.383140632,units
SW_high_CL_Policy_10pa_2025.2050,Rio_Verde,region,param,class,x,0.2144224611,units
SW_high_CL_Policy_10pa_2025.2050,Salinas_Grandes,region,param,class,x,0.0820555232,units
SW_high_CL_Policy_10pa_2025.2050,Caribbean_Coast,region,param,class,x,0.009631530468,units
SW_high_CL_Policy_10pa_2025.2050,Northeast_South_America_South_Atlantic_Coast,region,param,class,x,0.0008982611129,units
SW_high_CL_Policy_10pa_2025.2050,Sao_Francisco,region,param,class,x,0.02589229767,units
SW_high_CL_Policy_10pa_2025.2050,Isthmus_of_Tehuantepec,region,param,class,x,0.02522447366,units
SW_high_CL_Policy_10pa_2025.2050,Tocantins,region,param,class,x,0.002280755241,units
SW_high_CL_Policy_10pa_2025.2050,Lower_Colorado_River,region,param,class,x,0.3009091203,units
SW_high_CL_Policy_10pa_2025.2050,Yucatan_Peninsula,region,param,class,x,0.01231746383,units
SW_high_CL_Reference.2050,Amazon,region,param,class,x,0.003062334691,units
SW_high_CL_Reference.2050,South_America_Colorado,region,param,class,x,0.147060482,units
SW_high_CL_Reference.2050,North_Argentina_South_Atlantic_Coast,region,param,class,x,0.04010647452,units
SW_high_CL_Reference.2050,South_Argentina_South_Atlantic_Coast,region,param,class,x,0.002308395361,units
SW_high_CL_Reference.2050,East_Brazil_South_Atlantic_Coast,region,param,class,x,0.08280529126,units
SW_high_CL_Reference.2050,North_Brazil_South_Atlantic_Coast,region,param,class,x,0.001638139994,units
SW_high_CL_Reference.2050,Uruguay_Brazil_South_Atlantic_Coast,region,param,class,x,0.04188279826,units
SW_high_CL_Reference.2050,California_River,region,param,class,x,0.004040796744,units
SW_high_CL_Reference.2050,Caribbean,region,param,class,x,0.05161978067,units
SW_high_CL_Reference.2050,North_Chile_Pacific_Coast,region,param,class,x,0.1149737234,units
SW_high_CL_Reference.2050,South_Chile_Pacific_Coast,region,param,class,x,0.01461891936,units
SW_high_CL_Reference.2050,Southern_Central_America,region,param,class,x,0.01098883349,units
SW_high_CL_Reference.2050,Colombia_Ecuador_Pacific_Coast,region,param,class,x,0.02437400531,units
SW_high_CL_Reference.2050,Grijalva_Usumacinta,region,param,class,x,0.01391373006,units
SW_high_CL_Reference.2050,La_Puna_Region,region,param,class,x,0.03856935677,units
SW_high_CL_Reference.2050,Magdalena,region,param,class,x,0.02044172868,units
SW_high_CL_Reference.2050,Mar_Chiquita,region,param,class,x,0.09925143348,units
SW_high_CL_Reference.2050,Baja_California,region,param,class,x,0.0762450915,units
SW_high_CL_Reference.2050,Mexico_Northwest_Coast,region,param,class,x,0.1874760746,units
SW_high_CL_Reference.2050,Pacific_Central_Coast,region,param,class,x,0.2188559489,units
SW_high_CL_Reference.2050,North_Gulf,region,param,class,x,0.2903420919,units
SW_high_CL_Reference.2050,Mexico_Interior,region,param,class,x,0.2760767988,units
SW_high_CL_Reference.2050,Negro,region,param,class,x,0.03615746285,units
SW_high_CL_Reference.2050,Orinoco,region,param,class,x,0.00414491242,units
SW_high_CL_Reference.2050,Pampas_Region,region,param,class,x,0.01589728392,units
SW_high_CL_Reference.2050,Papaloapan,region,param,class,x,0.04005451379,units
SW_high_CL_Reference.2050,Parnaiba,region,param,class,x,0.008535265907,units
SW_high_CL_Reference.2050,Central_Patagonia_Highlands,region,param,class,x,0.002272231734,units
SW_high_CL_Reference.2050,Peru_Pacific_Coast,region,param,class,x,0.3137294972,units
SW_high_CL_Reference.2050,Rio_Balsas,region,param,class,x,0.1238072798,units
SW_high_CL_Reference.2050,Rio_Grande_River,region,param,class,x,0.2204115735,units
SW_high_CL_Reference.2050,La_Plata,region,param,class,x,0.03487962477,units
SW_high_CL_Reference.2050,Rio_Lerma,region,param,class,x,0.2697205732,units
SW_high_CL_Reference.2050,Rio_Verde,region,param,class,x,0.1625371795,units
SW_high_CL_Reference.2050,Salinas_Grandes,region,param,class,x,0.05781864735,units
SW_high_CL_Reference.2050,Caribbean_Coast,region,param,class,x,0.01000559934,units
SW_high_CL_Reference.2050,Northeast_South_America_South_Atlantic_Coast,region,param,class,x,0.003198937762,units
SW_high_CL_Reference.2050,Sao_Francisco,region,param,class,x,0.02836907685,units
SW_high_CL_Reference.2050,Isthmus_of_Tehuantepec,region,param,class,x,0.02992499809,units
SW_high_CL_Reference.2050,Tocantins,region,param,class,x,0.004240602796,units
SW_high_CL_Reference.2050,Lower_Colorado_River,region,param,class,x,0.1643065191,units
SW_high_CL_Reference.2050,Yucatan_Peninsula,region,param,class,x,0.01402238118,units
