"GCAM_commodity","Basin_long_name","GLU_name","region","share"
"beef","Fly","FlyR","Southeast Asia",0.000216648112620492
"dairy","Fly","FlyR","Southeast Asia",0.000216648112620492
"pork","Fly","FlyR","Southeast Asia",0.00254207516944473
"poultry","Fly","FlyR","Southeast Asia",0.000291001554934436
"sheepgoat","Fly","FlyR","Southeast Asia",0.00075325484975169
"beef","Ganges_Bramaputra","GangesR","Southeast Asia",0.000734297378440289
"dairy","Ganges_Bramaputra","GangesR","Southeast Asia",0.000734297378440289
"pork","Ganges_Bramaputra","GangesR","Southeast Asia",0.00149356232354131
"poultry","Ganges_Bramaputra","GangesR","Southeast Asia",0.000868136009010694
"sheepgoat","Ganges_Bramaputra","GangesR","Southeast Asia",0.00186768396469107
"beef","Gulf_of_Thailand_Coast","ThaiGulf","Southeast Asia",0.0153920227361134
"dairy","Gulf_of_Thailand_Coast","ThaiGulf","Southeast Asia",0.0153920227361134
"pork","Gulf_of_Thailand_Coast","ThaiGulf","Southeast Asia",0.0222557836115425
"poultry","Gulf_of_Thailand_Coast","ThaiGulf","Southeast Asia",0.0225912519690402
"sheepgoat","Gulf_of_Thailand_Coast","ThaiGulf","Southeast Asia",0.00657657282505494
"beef","Hong_(Red_River)","Hong","Southeast Asia",0.0492492219681247
"dairy","Hong_(Red_River)","Hong","Southeast Asia",0.0492492219681247
"pork","Hong_(Red_River)","Hong","Southeast Asia",0.122418966292177
"poultry","Hong_(Red_River)","Hong","Southeast Asia",0.0527793257507054
"sheepgoat","Hong_(Red_River)","Hong","Southeast Asia",0.0175992296217322
"beef","Irian_Jaya_Coast","IrianJaya","Southeast Asia",8.90485122541432e-05
"dairy","Irian_Jaya_Coast","IrianJaya","Southeast Asia",8.90485122541432e-05
"pork","Irian_Jaya_Coast","IrianJaya","Southeast Asia",0.000526354048985093
"poultry","Irian_Jaya_Coast","IrianJaya","Southeast Asia",7.01337256647147e-05
"sheepgoat","Irian_Jaya_Coast","IrianJaya","Southeast Asia",0.000525138279193295
"beef","Irrawaddy","IrrawaddyR","Southeast Asia",0.211907852182397
"dairy","Irrawaddy","IrrawaddyR","Southeast Asia",0.211907852182397
"pork","Irrawaddy","IrrawaddyR","Southeast Asia",0.0666958252189198
"poultry","Irrawaddy","IrrawaddyR","Southeast Asia",0.0616993742315982
"sheepgoat","Irrawaddy","IrrawaddyR","Southeast Asia",0.100418251945064
"beef","Java_Timor","JavaTimor","Southeast Asia",0.00307435324740132
"dairy","Java_Timor","JavaTimor","Southeast Asia",0.00307435324740132
"pork","Java_Timor","JavaTimor","Southeast Asia",0.00715111363423983
"poultry","Java_Timor","JavaTimor","Southeast Asia",0.010552843000536
"sheepgoat","Java_Timor","JavaTimor","Southeast Asia",0.0292554935113748
"beef","Kalimantan","Kalimantan","Southeast Asia",0.000212541797597263
"dairy","Kalimantan","Kalimantan","Southeast Asia",0.000212541797597263
"pork","Kalimantan","Kalimantan","Southeast Asia",0.000748662219031784
"poultry","Kalimantan","Kalimantan","Southeast Asia",0.000632184584812669
"sheepgoat","Kalimantan","Kalimantan","Southeast Asia",0.00226989154938681
"beef","Mekong","Mekong","Southeast Asia",0.188847078018366
"dairy","Mekong","Mekong","Southeast Asia",0.188847078018366
"pork","Mekong","Mekong","Southeast Asia",0.140205310382759
"poultry","Mekong","Mekong","Southeast Asia",0.151665174030703
"sheepgoat","Mekong","Mekong","Southeast Asia",0.0812766267685024
"beef","North_and_South_Korea","Korea","Southeast Asia",0.0215690049849643
"dairy","North_and_South_Korea","Korea","Southeast Asia",0.0215690049849643
"pork","North_and_South_Korea","Korea","Southeast Asia",0.0284295012794685
"poultry","North_and_South_Korea","Korea","Southeast Asia",0.0231214709576392
"sheepgoat","North_and_South_Korea","Korea","Southeast Asia",0.17345491109434
"beef","North_Borneo_Coast","BorneoCstN","Southeast Asia",0.00718747964446138
"dairy","North_Borneo_Coast","BorneoCstN","Southeast Asia",0.00718747964446138
"pork","North_Borneo_Coast","BorneoCstN","Southeast Asia",0.0164903603575224
"poultry","North_Borneo_Coast","BorneoCstN","Southeast Asia",0.0676566455522453
"sheepgoat","North_Borneo_Coast","BorneoCstN","Southeast Asia",0.0150898165704716
"beef","Papua_New_Guinea_Coast","PapuaCst","Southeast Asia",0.00195234499966399
"dairy","Papua_New_Guinea_Coast","PapuaCst","Southeast Asia",0.00195234499966399
"pork","Papua_New_Guinea_Coast","PapuaCst","Southeast Asia",0.0241486490909374
"poultry","Papua_New_Guinea_Coast","PapuaCst","Southeast Asia",0.00391190648978181
"sheepgoat","Papua_New_Guinea_Coast","PapuaCst","Southeast Asia",0.000481481098736532
"beef","Peninsula_Malaysia","MalaysiaP","Southeast Asia",0.0575208454235173
"dairy","Peninsula_Malaysia","MalaysiaP","Southeast Asia",0.0575208454235173
"pork","Peninsula_Malaysia","MalaysiaP","Southeast Asia",0.0698284117672319
"poultry","Peninsula_Malaysia","MalaysiaP","Southeast Asia",0.205384818953035
"sheepgoat","Peninsula_Malaysia","MalaysiaP","Southeast Asia",0.0427217362732292
"beef","Philippines","Phlppns","Southeast Asia",0.153546456196454
"dairy","Philippines","Phlppns","Southeast Asia",0.153546456196454
"pork","Philippines","Phlppns","Southeast Asia",0.212349211810717
"poultry","Philippines","Phlppns","Southeast Asia",0.164904195054992
"sheepgoat","Philippines","Phlppns","Southeast Asia",0.346354205708551
"beef","Russia_South_East_Coast","RusCstSE","Southeast Asia",0.0009200964938865
"dairy","Russia_South_East_Coast","RusCstSE","Southeast Asia",0.0009200964938865
"pork","Russia_South_East_Coast","RusCstSE","Southeast Asia",0.000939771941737155
"poultry","Russia_South_East_Coast","RusCstSE","Southeast Asia",0.0009612474979862
"sheepgoat","Russia_South_East_Coast","RusCstSE","Southeast Asia",0.000631645946900303
"beef","Salween","Salween","Southeast Asia",0.0376755779517272
"dairy","Salween","Salween","Southeast Asia",0.0376755779517272
"pork","Salween","Salween","Southeast Asia",0.0226593396797347
"poultry","Salween","Salween","Southeast Asia",0.0170561383282764
"sheepgoat","Salween","Salween","Southeast Asia",0.026158951403595
"beef","Sepik","SepikR","Southeast Asia",0.000426153926753424
"dairy","Sepik","SepikR","Southeast Asia",0.000426153926753424
"pork","Sepik","SepikR","Southeast Asia",0.00469119717521687
"poultry","Sepik","SepikR","Southeast Asia",0.000383213614943462
"sheepgoat","Sepik","SepikR","Southeast Asia",0.000512862615918961
"beef","Sittaung","SittaungR","Southeast Asia",0.0292112006379993
"dairy","Sittaung","SittaungR","Southeast Asia",0.0292112006379993
"pork","Sittaung","SittaungR","Southeast Asia",0.006972503774838
"poultry","Sittaung","SittaungR","Southeast Asia",0.00774564139174921
"sheepgoat","Sittaung","SittaungR","Southeast Asia",0.00993549125508052
"beef","Solomon_Islands","SolomonIsl","Southeast Asia",0.000327968049116889
"dairy","Solomon_Islands","SolomonIsl","Southeast Asia",0.000327968049116889
"pork","Solomon_Islands","SolomonIsl","Southeast Asia",0.00112076723810551
"poultry","Solomon_Islands","SolomonIsl","Southeast Asia",0.000152710335988096
"sheepgoat","Solomon_Islands","SolomonIsl","Southeast Asia",1.1008444861562e-39
"beef","South_China_Sea_Coast","SChinaSea","Southeast Asia",0.000805251652442865
"dairy","South_China_Sea_Coast","SChinaSea","Southeast Asia",0.000805251652442865
"pork","South_China_Sea_Coast","SChinaSea","Southeast Asia",0.00311731356681605
"poultry","South_China_Sea_Coast","SChinaSea","Southeast Asia",0.00338441806726391
"sheepgoat","South_China_Sea_Coast","SChinaSea","Southeast Asia",0.000320559795247401
"beef","South_Pacific_Islands","NewCaledn","Southeast Asia",0.00689670864064634
"dairy","South_Pacific_Islands","NewCaledn","Southeast Asia",0.00689670864064634
"pork","South_Pacific_Islands","NewCaledn","Southeast Asia",0.00135489335967481
"poultry","South_Pacific_Islands","NewCaledn","Southeast Asia",0.000601915091992169
"sheepgoat","South_Pacific_Islands","NewCaledn","Southeast Asia",0.00224088554977513
"beef","Viet_Nam_Coast","VietnamCst","Southeast Asia",0.107008400304153
"dairy","Viet_Nam_Coast","VietnamCst","Southeast Asia",0.107008400304153
"pork","Viet_Nam_Coast","VietnamCst","Southeast Asia",0.185215462221229
"poultry","Viet_Nam_Coast","VietnamCst","Southeast Asia",0.0971064919660621
"sheepgoat","Viet_Nam_Coast","VietnamCst","Southeast Asia",0.0596785537729883
"beef","Xun_Jiang","XunJiang","Southeast Asia",0.00292644932278993
"dairy","Xun_Jiang","XunJiang","Southeast Asia",0.00292644932278993
"pork","Xun_Jiang","XunJiang","Southeast Asia",0.00709262996124573
"poultry","Xun_Jiang","XunJiang","Southeast Asia",0.00477414178143479
"sheepgoat","Xun_Jiang","XunJiang","Southeast Asia",0.000835110091995188
"beef","Taiwan","Taiwan","Taiwan",1
"dairy","Taiwan","Taiwan","Taiwan",1
"pork","Taiwan","Taiwan","Taiwan",1
"poultry","Taiwan","Taiwan","Taiwan",1
"sheepgoat","Taiwan","Taiwan","Taiwan",1
"beef","La_Plata","RioLaPlata","Uruguay",0.824741182739336
"dairy","La_Plata","RioLaPlata","Uruguay",0.824741182739336
"pork","La_Plata","RioLaPlata","Uruguay",0.766853096350561
"poultry","La_Plata","RioLaPlata","Uruguay",0.747475652659763
"sheepgoat","La_Plata","RioLaPlata","Uruguay",0.656424187287114
"beef","Uruguay_Brazil_South_Atlantic_Coast","BrzCstS","Uruguay",0.175258817260664
"dairy","Uruguay_Brazil_South_Atlantic_Coast","BrzCstS","Uruguay",0.175258817260664
"pork","Uruguay_Brazil_South_Atlantic_Coast","BrzCstS","Uruguay",0.233146903649439
"poultry","Uruguay_Brazil_South_Atlantic_Coast","BrzCstS","Uruguay",0.252524347340237
"sheepgoat","Uruguay_Brazil_South_Atlantic_Coast","BrzCstS","Uruguay",0.343575812712886
"beef","Arkansas_White_Red_Basin","ArkWhtRedR","USA",0.171188909200499
"dairy","Arkansas_White_Red_Basin","ArkWhtRedR","USA",0.171188909200499
"pork","Arkansas_White_Red_Basin","ArkWhtRedR","USA",0.0543221509164571
"poultry","Arkansas_White_Red_Basin","ArkWhtRedR","USA",0.0758574141191887
"sheepgoat","Arkansas_White_Red_Basin","ArkWhtRedR","USA",0.0339959135966345
"beef","California_River_Basin","California","USA",0.0520017374385984
"dairy","California_River_Basin","California","USA",0.0520017374385983
"pork","California_River_Basin","California","USA",0.00343942867484523
"poultry","California_River_Basin","California","USA",0.0982673343050913
"sheepgoat","California_River_Basin","California","USA",0.101788638036101
"beef","Caribbean","Caribbean","USA",0.00209527766275499
"dairy","Caribbean","Caribbean","USA",0.00209527766275499
"pork","Caribbean","Caribbean","USA",0.00305160335985789
"poultry","Caribbean","Caribbean","USA",0.0022305495797387
"sheepgoat","Caribbean","Caribbean","USA",0.00351652791019865
"beef","Fraser","FraserR","USA",0.000798771678956915
"dairy","Fraser","FraserR","USA",0.000798771678956915
"pork","Fraser","FraserR","USA",0.000260677193592248
"poultry","Fraser","FraserR","USA",0.00123492889077561
"sheepgoat","Fraser","FraserR","USA",0.000209391164426678
"beef","Great_Basin","GreatBasin","USA",0.01139626829865
"dairy","Great_Basin","GreatBasin","USA",0.01139626829865
"pork","Great_Basin","GreatBasin","USA",0.00460390426534928
"poultry","Great_Basin","GreatBasin","USA",0.0051507645836264
"sheepgoat","Great_Basin","GreatBasin","USA",0.0410384023584247
"beef","Great_Lakes_Basin","GreatLakes","USA",0.0375780857052348
"dairy","Great_Lakes_Basin","GreatLakes","USA",0.0375780857052348
"pork","Great_Lakes_Basin","GreatLakes","USA",0.0546141884048428
"poultry","Great_Lakes_Basin","GreatLakes","USA",0.0573211270977379
"sheepgoat","Great_Lakes_Basin","GreatLakes","USA",0.0207538409432993
"beef","Lower_Colorado_River_Basin","UsaColoRS","USA",0.00931975191061434
"dairy","Lower_Colorado_River_Basin","UsaColoRS","USA",0.00931975191061434
"pork","Lower_Colorado_River_Basin","UsaColoRS","USA",0.0053675279271794
"poultry","Lower_Colorado_River_Basin","UsaColoRS","USA",0.00912636953064986
"sheepgoat","Lower_Colorado_River_Basin","UsaColoRS","USA",0.00706092544833739
"beef","Lower_Mississippi_River_Basin","MissppRS","USA",0.0180645374225161
"dairy","Lower_Mississippi_River_Basin","MissppRS","USA",0.0180645374225161
"pork","Lower_Mississippi_River_Basin","MissppRS","USA",0.0139737724252332
"poultry","Lower_Mississippi_River_Basin","MissppRS","USA",0.0249083175716774
"sheepgoat","Lower_Mississippi_River_Basin","MissppRS","USA",0.00559839655677848
"beef","Mexico_Northwest_Coast","MexCstNW","USA",0.0001468405494227
"dairy","Mexico_Northwest_Coast","MexCstNW","USA",0.0001468405494227
"pork","Mexico_Northwest_Coast","MexCstNW","USA",0.000146067866311017
"poultry","Mexico_Northwest_Coast","MexCstNW","USA",0.00012839801275465
"sheepgoat","Mexico_Northwest_Coast","MexCstNW","USA",3.97526921688256e-05
"beef","Mid_Atlantic_Basin","UsaCstE","USA",0.0303270435917396
"dairy","Mid_Atlantic_Basin","UsaCstE","USA",0.0303270435917396
"pork","Mid_Atlantic_Basin","UsaCstE","USA",0.0271696250049642
"poultry","Mid_Atlantic_Basin","UsaCstE","USA",0.108991447262587
"sheepgoat","Mid_Atlantic_Basin","UsaCstE","USA",0.0237012858750833
"beef","Missouri_River_Basin","MissouriR","USA",0.235215357391278
"dairy","Missouri_River_Basin","MissouriR","USA",0.235215357391278
"pork","Missouri_River_Basin","MissouriR","USA",0.189420446347451
"poultry","Missouri_River_Basin","MissouriR","USA",0.0688445156738587
"sheepgoat","Missouri_River_Basin","MissouriR","USA",0.249205311206621
"beef","New_England_Basin","UsaCstNE","USA",0.00327892627568668
"dairy","New_England_Basin","UsaCstNE","USA",0.00327892627568668
"pork","New_England_Basin","UsaCstNE","USA",0.00343850520621407
"poultry","New_England_Basin","UsaCstNE","USA",0.030165198146304
"sheepgoat","New_England_Basin","UsaCstNE","USA",0.00466448054421245
"beef","Ohio_River_Basin","OhioR","USA",0.0608351017063976
"dairy","Ohio_River_Basin","OhioR","USA",0.0608351017063976
"pork","Ohio_River_Basin","OhioR","USA",0.100408024007495
"poultry","Ohio_River_Basin","OhioR","USA",0.11932473969108
"sheepgoat","Ohio_River_Basin","OhioR","USA",0.040434377372175
"beef","Pacific_and_Arctic_Coast","PacArctic","USA",0.00145296601426223
"dairy","Pacific_and_Arctic_Coast","PacArctic","USA",0.00145296601426223
"pork","Pacific_and_Arctic_Coast","PacArctic","USA",0.00212212315692165
"poultry","Pacific_and_Arctic_Coast","PacArctic","USA",0.000824824440431267
"sheepgoat","Pacific_and_Arctic_Coast","PacArctic","USA",0.0281226686412437
"beef","Pacific_Northwest_Basin","UsaPacNW","USA",0.0472820515326483
"dairy","Pacific_Northwest_Basin","UsaPacNW","USA",0.0472820515326483
"pork","Pacific_Northwest_Basin","UsaPacNW","USA",0.0023609135719385
"poultry","Pacific_Northwest_Basin","UsaPacNW","USA",0.0302017064179507
"sheepgoat","Pacific_Northwest_Basin","UsaPacNW","USA",0.067872216383536
"beef","Rio_Grande_River_Basin","RioGrande","USA",0.013982842882883
"dairy","Rio_Grande_River_Basin","RioGrande","USA",0.013982842882883
"pork","Rio_Grande_River_Basin","RioGrande","USA",0.00538015692533016
"poultry","Rio_Grande_River_Basin","RioGrande","USA",0.00532648682719159
"sheepgoat","Rio_Grande_River_Basin","RioGrande","USA",0.015321231484372
"beef","Saskatchewan_Nelson","NelsonR","USA",0.0132918613326164
"dairy","Saskatchewan_Nelson","NelsonR","USA",0.0132918613326164
"pork","Saskatchewan_Nelson","NelsonR","USA",0.00584320329060466
"poultry","Saskatchewan_Nelson","NelsonR","USA",0.00467480297368907
"sheepgoat","Saskatchewan_Nelson","NelsonR","USA",0.00347865102281211
"beef","South_Atlantic_Gulf_Basin","UsaCstSE","USA",0.0697819507874648
"dairy","South_Atlantic_Gulf_Basin","UsaCstSE","USA",0.0697819507874648
"pork","South_Atlantic_Gulf_Basin","UsaCstSE","USA",0.183415990732778
"poultry","South_Atlantic_Gulf_Basin","UsaCstSE","USA",0.187580690879278
"sheepgoat","South_Atlantic_Gulf_Basin","UsaCstSE","USA",0.0271543024903405
"beef","Tennessee_River_Basin","TennR","USA",0.0166756494597893
"dairy","Tennessee_River_Basin","TennR","USA",0.0166756494597893
"pork","Tennessee_River_Basin","TennR","USA",0.00360854006589626
"poultry","Tennessee_River_Basin","TennR","USA",0.0226141090548612
"sheepgoat","Tennessee_River_Basin","TennR","USA",0.00508645499568159
"beef","Texas_Gulf_Coast_Basin","TexasCst","USA",0.102477621824233
"dairy","Texas_Gulf_Coast_Basin","TexasCst","USA",0.102477621824233
"pork","Texas_Gulf_Coast_Basin","TexasCst","USA",0.00490774587730844
"poultry","Texas_Gulf_Coast_Basin","TexasCst","USA",0.0403437385320193
"sheepgoat","Texas_Gulf_Coast_Basin","TexasCst","USA",0.196370070131964
"beef","Upper_Colorado_River_Basin","UsaColoRN","USA",0.0117851748473068
"dairy","Upper_Colorado_River_Basin","UsaColoRN","USA",0.0117851748473068
"pork","Upper_Colorado_River_Basin","UsaColoRN","USA",0.00188735802093631
"poultry","Upper_Colorado_River_Basin","UsaColoRN","USA",0.00335730080829105
"sheepgoat","Upper_Colorado_River_Basin","UsaColoRN","USA",0.0622239328569624
"beef","Upper_Mississippi_Basin","MissppRN","USA",0.0910232724864472
"dairy","Upper_Mississippi_Basin","MissppRN","USA",0.0910232724864472
"pork","Upper_Mississippi_Basin","MissppRN","USA",0.330258046758493
"poultry","Upper_Mississippi_Basin","MissppRN","USA",0.103525235601219
"sheepgoat","Upper_Mississippi_Basin","MissppRN","USA",0.062363228288626
