"basin_id","basin_nm","GCAM_region_ID","region","year","value.gdp","value.pop","value"
169,"South_Chile_Pacific_Coast",26,"South America_Southern","2065",447.839141629668,7.61144071980827,58837.6311549266
169,"South_Chile_Pacific_Coast",26,"South America_Southern","2070",469.514835472259,7.52547951864914,62390.0223645202
169,"South_Chile_Pacific_Coast",26,"South America_Southern","2075",480.349014732114,7.39787725538689,64930.6548553964
169,"South_Chile_Pacific_Coast",26,"South America_Southern","2080",491.183193991969,7.27027499212464,67560.4697929627
169,"South_Chile_Pacific_Coast",26,"South America_Southern","2085",494.278908098395,7.11040013530331,69514.9216208365
169,"South_Chile_Pacific_Coast",26,"South America_Southern","2090",497.374622204821,6.95052527848197,71559.2854175548
169,"South_Chile_Pacific_Coast",26,"South America_Southern","2095",493.961599737171,6.78162512589409,72838.2342826781
169,"South_Chile_Pacific_Coast",26,"South America_Southern","2100",490.54857726952,6.61272497330622,74182.5161714319
169,"South_Chile_Pacific_Coast",31,"Argentina","1980",1.59073796819523,0.466026902492522,3413.40373203187
169,"South_Chile_Pacific_Coast",31,"Argentina","1985",2.24902475501422,0.4937802489259,4554.70780758533
169,"South_Chile_Pacific_Coast",31,"Argentina","1990",2.90731154183322,0.521533595359277,5574.54316980368
169,"South_Chile_Pacific_Coast",31,"Argentina","1995",4.39843978767864,0.547215256881677,8037.86029787124
169,"South_Chile_Pacific_Coast",31,"Argentina","2000",5.88956803352407,0.572896918404077,10280.3276546341
169,"South_Chile_Pacific_Coast",31,"Argentina","2005",7.31099466285412,0.601895299993304,12146.6219505875
169,"South_Chile_Pacific_Coast",31,"Argentina","2010",8.73242129218417,0.630893681582532,13841.3516367445
169,"South_Chile_Pacific_Coast",31,"Argentina","2015",10.5569025387188,0.648681414209538,16274.4026689637
169,"South_Chile_Pacific_Coast",31,"Argentina","2020",12.3813837852535,0.666469146836543,18577.579838501
169,"South_Chile_Pacific_Coast",31,"Argentina","2025",14.6282646513969,0.679126112210412,21539.8353684046
169,"South_Chile_Pacific_Coast",31,"Argentina","2030",16.8751455175403,0.691783077584281,24393.6951688218
169,"South_Chile_Pacific_Coast",31,"Argentina","2035",19.9753113264422,0.699053558802416,28574.7938407794
169,"South_Chile_Pacific_Coast",31,"Argentina","2040",23.075477135344,0.706324040020551,32669.8170073223
169,"South_Chile_Pacific_Coast",31,"Argentina","2045",25.8720924585145,0.705054416577845,36695.171110467
169,"South_Chile_Pacific_Coast",31,"Argentina","2050",28.668707781685,0.703784793135138,40735.0486417517
169,"South_Chile_Pacific_Coast",31,"Argentina","2055",31.4078886839408,0.699520817362783,44899.147965817
169,"South_Chile_Pacific_Coast",31,"Argentina","2060",34.1470695861966,0.695256841590427,49114.323719683
169,"South_Chile_Pacific_Coast",31,"Argentina","2065",36.4158055740053,0.689177200840798,52839.5389887796
169,"South_Chile_Pacific_Coast",31,"Argentina","2070",38.6845415618141,0.68309756009117,56631.0638800277
169,"South_Chile_Pacific_Coast",31,"Argentina","2075",40.0952861872411,0.672127527954681,59654.2836286636
169,"South_Chile_Pacific_Coast",31,"Argentina","2080",41.5060308126681,0.661157495818193,62777.8268796661
169,"South_Chile_Pacific_Coast",31,"Argentina","2085",42.2808041341084,0.654218342444841,64627.9711083968
169,"South_Chile_Pacific_Coast",31,"Argentina","2090",43.0555774555487,0.647279189071488,66517.7842613962
169,"South_Chile_Pacific_Coast",31,"Argentina","2095",43.6541357830525,0.646547982490514,67518.7874145025
169,"South_Chile_Pacific_Coast",31,"Argentina","2100",44.2526941105563,0.64581677590954,68522.0572789128
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","1980",9.23102928765797,2.19046574193122,4214.18564598022
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","1985",13.6940947110406,2.43195510119284,5630.89947849936
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","1990",18.1571601344233,2.67344446045446,6791.67284116189
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","1995",22.2940480824411,2.91843580573087,7639.04007710661
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","2000",26.4309360304589,3.16342715100729,8355.15874675439
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","2005",34.385327593233,3.65950366052936,9396.17248210622
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","2010",42.3397191560071,4.15558017005144,10188.6421205737
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","2015",48.6445590051675,4.24224368336202,11466.7055067936
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","2020",54.949398854328,4.32890719667261,12693.59594878
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","2025",65.6701127699677,4.43048059886196,14822.3451845915
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","2030",76.3908266856073,4.53205400105131,16855.6744177997
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","2035",91.9670776002784,4.60192018829921,19984.5007816765
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","2040",107.543328514949,4.67178637554711,23019.744455322
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","2045",124.466775890529,4.68295355800308,26578.691065133
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","2050",141.390223266109,4.69412074045904,30120.7044052903
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","2055",159.460006609674,4.65141555662126,34282.0383748951
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","2060",177.529789953239,4.60871037278347,38520.4917630826
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","2065",192.248112584303,4.52636506184618,42472.9578718272
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","2070",206.966435215368,4.44401975090889,46571.8981498764
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","2075",218.076059110774,4.32612630288083,50409.0828244089
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","2080",229.18568300618,4.20823285485278,54461.2645999119
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","2085",236.034558871036,4.08526853102674,57776.9997439346
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","2090",242.883434735892,3.96230420720071,61298.5328825837
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","2095",249.087912106012,3.865814254328,64433.4920714684
172,"North_Brazil_South_Atlantic_Coast",7,"Brazil","2100",255.292389476132,3.76932430145528,67728.9532708999
174,"Tocantins",7,"Brazil","1980",11.9400256393476,2.92870026501067,4076.90257073956
174,"Tocantins",7,"Brazil","1985",17.5771733476908,3.25294122092289,5403.47093720431
174,"Tocantins",7,"Brazil","1990",23.2143210560339,3.57718217683511,6489.55516058525
174,"Tocantins",7,"Brazil","1995",28.1934224992698,3.90708447689837,7215.97463939432
174,"Tocantins",7,"Brazil","2000",33.1725239425058,4.23698677696162,7829.27247327736
174,"Tocantins",7,"Brazil","2005",47.2520899554544,5.24790675897134,9003.98809004687
174,"Tocantins",7,"Brazil","2010",61.331655968403,6.25882674098105,9799.22571858722
174,"Tocantins",7,"Brazil","2015",68.9476050106125,6.29642065056485,10950.2856999282
174,"Tocantins",7,"Brazil","2020",76.5635540528221,6.33401456014864,12087.6820420548
174,"Tocantins",7,"Brazil","2025",91.8031310292689,6.4202822465088,14298.9244871889
174,"Tocantins",7,"Brazil","2030",107.042708005716,6.50654993286896,16451.5310126141
174,"Tocantins",7,"Brazil","2035",128.944600644126,6.58945663098212,19568.3207076374
174,"Tocantins",7,"Brazil","2040",150.846493282536,6.67236332909528,22607.6557649012
174,"Tocantins",7,"Brazil","2045",173.81993799333,6.62434997254683,26239.5463273663
174,"Tocantins",7,"Brazil","2050",196.793382704124,6.57633661599839,29924.4692288684
174,"Tocantins",7,"Brazil","2055",216.497408107466,6.47117079072662,33455.6782858696
174,"Tocantins",7,"Brazil","2060",236.201433510808,6.36600496545486,37103.5578502617
174,"Tocantins",7,"Brazil","2065",251.181343838958,6.22340913956664,40360.7312657655
174,"Tocantins",7,"Brazil","2070",266.161254167108,6.08081331367843,43770.6669218728
174,"Tocantins",7,"Brazil","2075",276.583166095503,5.89115652911768,46948.8740841396
174,"Tocantins",7,"Brazil","2080",287.005078023898,5.70149974455693,50338.5233504385
174,"Tocantins",7,"Brazil","2085",292.560454174043,5.52231001243974,52977.9120540158
174,"Tocantins",7,"Brazil","2090",298.115830324189,5.34312028032254,55794.3326527909
174,"Tocantins",7,"Brazil","2095",297.043883388077,5.14744770916231,57707.0230085771
174,"Tocantins",7,"Brazil","2100",295.971936451965,4.95177513800208,59770.875737177
180,"Peru_Pacific_Coast",26,"South America_Southern","1980",66.7074371146474,13.8144415112814,4828.81896167657
180,"Peru_Pacific_Coast",26,"South America_Southern","1985",74.3228722876176,15.5162602257307,4789.99908524141
180,"Peru_Pacific_Coast",26,"South America_Southern","1990",81.9383074605877,17.21807894018,4758.85304889485
180,"Peru_Pacific_Coast",26,"South America_Southern","1995",111.152890181086,19.0337499722709,5839.77883197047
180,"Peru_Pacific_Coast",26,"South America_Southern","2000",140.367472901585,20.8494210043619,6732.43985395176
180,"Peru_Pacific_Coast",26,"South America_Southern","2005",192.299356105127,22.0170713917255,8734.10240098499
180,"Peru_Pacific_Coast",26,"South America_Southern","2010",244.23123930867,23.184721779089,10534.1457894461
180,"Peru_Pacific_Coast",26,"South America_Southern","2015",334.394105708356,24.2484984813682,13790.3015300223
180,"Peru_Pacific_Coast",26,"South America_Southern","2020",424.556972108042,25.3122751836474,16772.7700899175
180,"Peru_Pacific_Coast",26,"South America_Southern","2025",554.213533373363,25.9812271468886,21331.3070333452
180,"Peru_Pacific_Coast",26,"South America_Southern","2030",683.870094638685,26.6501791101298,25660.9943149967
180,"Peru_Pacific_Coast",26,"South America_Southern","2035",850.83547965863,27.0728056831086,31427.6802196932
180,"Peru_Pacific_Coast",26,"South America_Southern","2040",1017.80086467857,27.4954322560874,37017.0890640658
180,"Peru_Pacific_Coast",26,"South America_Southern","2045",1188.95344529006,27.6685146295285,42971.3506926455
180,"Peru_Pacific_Coast",26,"South America_Southern","2050",1360.10602590155,27.8415970029697,48851.5808111322
180,"Peru_Pacific_Coast",26,"South America_Southern","2055",1519.49936958956,27.6601740260031,54934.5556597399
180,"Peru_Pacific_Coast",26,"South America_Southern","2060",1678.89271327757,27.4787510490365,61097.8537664082
180,"Peru_Pacific_Coast",26,"South America_Southern","2065",1810.24887885031,27.1251654946107,66736.8786822691
180,"Peru_Pacific_Coast",26,"South America_Southern","2070",1941.60504442304,26.7715799401849,72524.858404365
180,"Peru_Pacific_Coast",26,"South America_Southern","2075",2041.68772735655,26.3807776597576,77393.0076546242
180,"Peru_Pacific_Coast",26,"South America_Southern","2080",2141.77041029006,25.9899753793302,82407.5582616138
180,"Peru_Pacific_Coast",26,"South America_Southern","2085",2214.10903541635,25.5217891193611,86753.6764394274
180,"Peru_Pacific_Coast",26,"South America_Southern","2090",2286.44766054264,25.053602859392,91262.2297629145
180,"Peru_Pacific_Coast",26,"South America_Southern","2095",2334.73720948168,24.6838103364923,94585.7700919873
180,"Peru_Pacific_Coast",26,"South America_Southern","2100",2383.02675842072,24.3140178135926,98010.4060419211
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","1980",56.144050684846,12.3995550465067,4527.90849947985
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","1985",84.4282845886383,13.7979073620695,6118.9195124423
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","1990",112.712518492431,15.1962596776323,7417.12242903659
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","1995",135.814791116685,16.4636015159083,8249.39737428966
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","2000",158.91706374094,17.7309433541844,8962.6964886466
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","2005",201.048212001689,19.3861393288179,10370.7194398849
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","2010",243.179360262437,21.0413353034513,11557.2209061537
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","2015",287.996894797625,21.9435871851515,13124.4218353006
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","2020",332.814429332813,22.8458390668517,14567.8356727861
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","2025",401.78826635808,23.5329436663305,17073.4384977487
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","2030",470.762103383346,24.2200482658094,19436.8771778174
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","2035",568.781977877789,24.7326050373405,22997.2531004744
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","2040",666.801852372231,25.2451618088717,26413.0551992701
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","2045",770.390217956446,25.5844071014895,30111.708858463
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","2050",873.97858354066,25.9236523941074,33713.558963602
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","2055",979.601541526462,25.8690133837343,37867.7581164501
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","2060",1085.22449951226,25.8143743733613,42039.5429235017
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","2065",1172.82555975147,25.4216081770463,46134.9868813743
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","2070",1260.42661999067,25.0288419807313,50358.9667057319
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","2075",1331.5174043734,24.4700826733147,54414.0950461706
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","2080",1402.60818875612,23.9113233658981,58658.743696156
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","2085",1446.70462819017,23.2685390780403,62174.2784683672
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","2090",1490.80106762421,22.6257547901826,65889.5617604357
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","2095",1535.45265058903,22.1226292053005,69406.427072472
186,"East_Brazil_South_Atlantic_Coast",7,"Brazil","2100",1580.10423355385,21.6195036204185,73086.9802237979
187,"Parnaiba",7,"Brazil","1980",5.70615251442009,1.11522438219818,5116.59591155357
187,"Parnaiba",7,"Brazil","1985",8.30815528859873,1.22926232694885,6758.65118979152
187,"Parnaiba",7,"Brazil","1990",10.9101580627774,1.34330027169951,8121.90564733087
187,"Parnaiba",7,"Brazil","1995",12.8738618469664,1.43935854316317,8944.16607183533
187,"Parnaiba",7,"Brazil","2000",14.8375656311554,1.53541681462683,9663.54249205062
187,"Parnaiba",7,"Brazil","2005",18.1011491690793,1.66899740325485,10845.522667548
187,"Parnaiba",7,"Brazil","2010",21.3647327070032,1.80257799188288,11852.3208444849
187,"Parnaiba",7,"Brazil","2015",24.8904795319316,1.84710882161671,13475.3725609658
187,"Parnaiba",7,"Brazil","2020",28.41622635686,1.89163965135053,15022.0082014945
187,"Parnaiba",7,"Brazil","2025",33.8960301013101,1.93782720158261,17491.7712341056
187,"Parnaiba",7,"Brazil","2030",39.3758338457603,1.98401475181469,19846.542879656
187,"Parnaiba",7,"Brazil","2035",46.2338189585167,1.99492091077868,23175.7653692999
187,"Parnaiba",7,"Brazil","2040",53.0918040712732,2.00582706974267,26468.7843095489
187,"Parnaiba",7,"Brazil","2045",60.3974110370441,1.97878528338781,30522.4682759111
187,"Parnaiba",7,"Brazil","2050",67.7030180028151,1.95174349703294,34688.4814043125
187,"Parnaiba",7,"Brazil","2055",73.8923906320466,1.90486544466757,38791.3964416222
187,"Parnaiba",7,"Brazil","2060",80.081763261278,1.85798739230219,43101.3491227465
187,"Parnaiba",7,"Brazil","2065",84.675943085393,1.81238305841543,46720.7761031628
187,"Parnaiba",7,"Brazil","2070",89.2701229095079,1.76677872452868,50527.0533712831
187,"Parnaiba",7,"Brazil","2075",92.4339926703264,1.70272101341448,54286.0468286391
187,"Parnaiba",7,"Brazil","2080",95.5978624311448,1.63866330230029,58338.9292339363
187,"Parnaiba",7,"Brazil","2085",97.1796263818962,1.58508055544326,61308.9511748635
187,"Parnaiba",7,"Brazil","2090",98.7613903326475,1.53149780858623,64486.7983349039
187,"Parnaiba",7,"Brazil","2095",97.1922997599237,1.46789867091394,66211.8589557752
187,"Parnaiba",7,"Brazil","2100",95.6232091871998,1.40429953324165,68093.1716657809
192,"Sao_Francisco",7,"Brazil","1980",24.5995401418675,5.60853191474204,4386.0925667923
192,"Sao_Francisco",7,"Brazil","1985",35.888690289647,6.23222766174097,5758.56535376012
192,"Sao_Francisco",7,"Brazil","1990",47.1778404374265,6.8559234087399,6881.32547940725
192,"Sao_Francisco",7,"Brazil","1995",56.3814329610391,7.42152144585438,7597.01812793837
192,"Sao_Francisco",7,"Brazil","2000",65.5850254846517,7.98711948296886,8211.34898814276
192,"Sao_Francisco",7,"Brazil","2005",80.195346449853,8.45262227506797,9487.6292634534
192,"Sao_Francisco",7,"Brazil","2010",94.8056674150543,8.91812506716709,10630.6725574067
192,"Sao_Francisco",7,"Brazil","2015",114.637700878456,9.25809995088821,12382.4220397899
192,"Sao_Francisco",7,"Brazil","2020",134.469734341858,9.59807483460934,14010.0735469345
192,"Sao_Francisco",7,"Brazil","2025",164.546253516601,9.82384648601805,16749.6767941961
192,"Sao_Francisco",7,"Brazil","2030",194.622772691345,10.0496181374268,19366.1858619813
192,"Sao_Francisco",7,"Brazil","2035",230.611683276539,10.0833449020487,22870.5539200276
192,"Sao_Francisco",7,"Brazil","2040",266.600593861734,10.1170716666705,26351.5573127763
192,"Sao_Francisco",7,"Brazil","2045",303.080517399324,9.94992741795856,30460.5757075469
192,"Sao_Francisco",7,"Brazil","2050",339.560440936913,9.78278316924657,34710.0037956851
192,"Sao_Francisco",7,"Brazil","2055",366.184465867117,9.55742197757335,38314.1465058648
192,"Sao_Francisco",7,"Brazil","2060",392.808490797321,9.33206078590012,42092.3630706326
192,"Sao_Francisco",7,"Brazil","2065",410.989366643826,9.11095903455308,45109.3419567753
192,"Sao_Francisco",7,"Brazil","2070",429.170242490331,8.88985728320604,48276.3928394085
192,"Sao_Francisco",7,"Brazil","2075",438.436755533427,8.5944729039553,51013.80392178
192,"Sao_Francisco",7,"Brazil","2080",447.703268576522,8.29908852470456,53946.0769991558
192,"Sao_Francisco",7,"Brazil","2085",451.649642295619,8.02090087058555,56309.0916572625
192,"Sao_Francisco",7,"Brazil","2090",455.596016014715,7.74271321646655,58841.9076462488
192,"Sao_Francisco",7,"Brazil","2095",436.698153194325,7.35869473555712,59344.5127006294
192,"Sao_Francisco",7,"Brazil","2100",417.800290373934,6.9746762546477,59902.4635868261
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","1980",262.821852779561,51.1275361170673,5140.51473510821
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","1985",391.303671739451,57.0769278464134,6855.72413414397
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","1990",519.78549069934,63.0263195757596,8247.11793736492
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","1995",622.692767340004,68.2265763359392,9126.83591616765
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","2000",725.600043980669,73.4268330961189,9881.94660432688
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","2005",858.858314079298,75.4175765064247,11388.0391529968
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","2010",992.116584177928,77.4083199167305,12816.6660282146
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","2015",1217.34388767297,81.1229705076819,15006.1552240336
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","2020",1442.57119116802,84.8376210986333,17003.9090262899
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","2025",1750.94302981482,87.4380867478655,20024.9467358978
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","2030",2059.31486846161,90.0385523970976,22871.4790901947
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","2035",2473.48221509307,91.831156801228,26935.1089679401
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","2040",2887.64956172453,93.6237612053584,30843.1270496667
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","2045",3332.67173575035,94.8968711323976,35118.8790102542
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","2050",3777.69390977618,96.1699810594368,39281.4251199802
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","2055",4232.57415614435,96.2374279690373,43980.5410999357
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","2060",4687.45440251252,96.3048748786378,48673.0750485849
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","2065",5069.4573894611,95.1906909467964,53255.8104058148
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","2070",5451.46037640969,94.0765070149549,57947.0959263304
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","2075",5762.17185735423,92.4653230419708,62317.111623984
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","2080",6072.88333829878,90.8541390689867,66842.1207941618
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","2085",6280.67038195204,88.6856113038933,70819.4969805245
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","2090",6488.45742560529,86.5170835388,74996.2569264768
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","2095",6665.4396871444,84.8365749574384,78567.9960617032
195,"Uruguay_Brazil_South_Atlantic_Coast",7,"Brazil","2100",6842.42194868352,83.1560663760768,82284.098405261
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","1980",3.19534647463273,0.379136909269867,8427.9488398696
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","1985",3.03131665038928,0.389079519191986,7790.99515873904
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","1990",2.86728682614583,0.399022129114105,7185.78398774945
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","1995",3.37820376953113,0.410019988444119,8239.11971304184
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","2000",3.88912071291643,0.421017847774133,9237.42481103284
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","2005",4.49392966481751,0.410366616178607,10951.0118212481
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","2010",5.09873861671858,0.399715384583081,12755.9228725629
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","2015",6.48858232033776,0.417231194462102,15551.527322167
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","2020",7.87842602395694,0.434747004341123,18121.8638548114
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","2025",9.61834680218798,0.440049379389696,21857.4261268761
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","2030",11.358267580419,0.44535175443827,25504.0369039197
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","2035",13.3212366021394,0.443613778826509,30028.9063098492
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","2040",15.2842056238597,0.441875803214748,34589.369937579
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","2045",17.0680692462056,0.433383606259058,39383.2830769402
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","2050",18.8519328685515,0.424891409303368,44368.8256711528
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","2055",20.1561352038114,0.417247931983818,48307.3339824081
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","2060",21.4603375390713,0.409604454664268,52392.8323891429
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","2065",22.2979270268653,0.399981433059631,55747.4052140342
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","2070",23.1355165146594,0.390358411454994,59267.3702826738
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","2075",23.5043679999383,0.381081232893573,61678.1042232603
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","2080",23.8732194852173,0.371804054332153,64209.1424422446
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","2085",24.0385988902631,0.362340599548636,66342.5487516657
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","2090",24.203978295309,0.352877144765118,68590.3823876711
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","2095",24.2174614595243,0.347736396328795,69643.1599199813
195,"Uruguay_Brazil_South_Atlantic_Coast",33,"Uruguay","2100",24.2309446237396,0.342595647892472,70727.5319251712
200,"La_Puna_Region",26,"South America_Southern","1980",8.65596614805009,2.49316296517291,3471.88140886321
200,"La_Puna_Region",26,"South America_Southern","1985",8.98564697926437,2.77497189390286,3238.10378008063
200,"La_Puna_Region",26,"South America_Southern","1990",9.31532781047865,3.05678082263282,3047.43072892459
200,"La_Puna_Region",26,"South America_Southern","1995",12.8149828976653,3.47534270943467,3687.40120589428
200,"La_Puna_Region",26,"South America_Southern","2000",16.314637984852,3.89390459623652,4189.78883063035
200,"La_Puna_Region",26,"South America_Southern","2005",20.6489446255469,4.11869669957425,5013.46569842868
200,"La_Puna_Region",26,"South America_Southern","2010",24.9832512662418,4.34348880291197,5751.8857305428
200,"La_Puna_Region",26,"South America_Southern","2015",32.6413787370276,4.64311449569986,7030.06112971323
200,"La_Puna_Region",26,"South America_Southern","2020",40.2995062078134,4.94274018848774,8153.27220752489
200,"La_Puna_Region",26,"South America_Southern","2025",54.0348903446362,5.21055903848482,10370.2673639313
200,"La_Puna_Region",26,"South America_Southern","2030",67.770274481459,5.4783778884819,12370.5001482179
200,"La_Puna_Region",26,"South America_Southern","2035",87.9924261470794,5.7160356631668,15393.9603131045
200,"La_Puna_Region",26,"South America_Southern","2040",108.2145778127,5.9536934378517,18176.0412997931
200,"La_Puna_Region",26,"South America_Southern","2045",133.80519467628,6.15040000134756,21755.5272253777
200,"La_Puna_Region",26,"South America_Southern","2050",159.395811539861,6.34710656484343,25113.1456375339
200,"La_Puna_Region",26,"South America_Southern","2055",187.623632471931,6.47527612245396,28975.3871377498
200,"La_Puna_Region",26,"South America_Southern","2060",215.851453404001,6.60344568006448,32687.7003101044
200,"La_Puna_Region",26,"South America_Southern","2065",243.169113753509,6.67747901196463,36416.3052130604
200,"La_Puna_Region",26,"South America_Southern","2070",270.486774103017,6.75151234386477,40063.1384979713
200,"La_Puna_Region",26,"South America_Southern","2075",293.373368552585,6.80106194461664,43136.4058939065
200,"La_Puna_Region",26,"South America_Southern","2080",316.259963002152,6.85061154536852,46165.2161865704
200,"La_Puna_Region",26,"South America_Southern","2085",335.217023605917,6.83410918496105,49050.5806292335
200,"La_Puna_Region",26,"South America_Southern","2090",354.174084209681,6.81760682455358,51949.9134115691
200,"La_Puna_Region",26,"South America_Southern","2095",359.492477801509,6.83409951783822,52602.757226928
200,"La_Puna_Region",26,"South America_Southern","2100",364.810871393337,6.85059221112285,53252.4576197979
200,"La_Puna_Region",31,"Argentina","1980",0.106140972804608,0.0302558483316511,3508.11425418115
200,"La_Puna_Region",31,"Argentina","1985",0.141848237385844,0.0325872055976248,4352.8812852914
200,"La_Puna_Region",31,"Argentina","1990",0.17755550196708,0.0349185628635986,5084.84563527602
200,"La_Puna_Region",31,"Argentina","1995",0.267795060019575,0.0370229123311604,7233.22513432269
200,"La_Puna_Region",31,"Argentina","2000",0.35803461807207,0.0391272617987223,9150.5155641574
200,"La_Puna_Region",31,"Argentina","2005",0.515191967935408,0.0468817994121871,10989.1679584611
200,"La_Puna_Region",31,"Argentina","2010",0.672349317798746,0.0546363370256519,12305.9003293555
200,"La_Puna_Region",31,"Argentina","2015",0.771841772315962,0.0529261812251098,14583.3641205494
200,"La_Puna_Region",31,"Argentina","2020",0.871334226833179,0.0512160254245678,17012.9216316581
