scenario,subRegion,region,param,class,x,value,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Grijalva_Usumacinta_X_Central America and Caribbean,region,param,class,x,1.66884782494897,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Grijalva_Usumacinta_X_Mexico,region,param,class,x,7.23309492521742,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Isthmus_of_Tehuantepec_X_Mexico,region,param,class,x,7.23310923568398,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,La_Plata_X_Argentina,region,param,class,x,-4.35718355419139,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,La_Plata_X_Brazil,region,param,class,x,-6.79436623994717,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,La_Plata_X_South America_Southern,region,param,class,x,1.37606987816974,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,La_Plata_X_Uruguay,region,param,class,x,-10.6937671757774,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,La_Puna_Region_X_Argentina,region,param,class,x,-4.35727534015773,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,La_Puna_Region_X_South America_Southern,region,param,class,x,1.37605694120302,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Lower_Colorado_River_X_Mexico,region,param,class,x,7.23304978828805,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Magdalena_X_Colombia,region,param,class,x,0.385064670778953,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Mar_Chiquita_X_Argentina,region,param,class,x,-4.35745474785008,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Mexico_Interior_X_Mexico,region,param,class,x,7.2331739265286,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Mexico_Northwest_Coast_X_Mexico,region,param,class,x,7.23302740134522,units
